,pf_lon,pf_lat,saf_lon,saf_lat
88,24.83333339691162,-50.4877442953488,22.08781098309228,-45.805523824828256
89,25.16666660308838,-50.48106141302123,22.38781098309228,-45.83504580463379
90,25.5,-50.48361512616066,22.68781098309228,-45.86582888144593
91,25.802963154027033,-50.48858068944093,22.98781098309228,-45.89186923399633
92,26.10296315402703,-50.50633700528991,23.287810983092278,-45.90955603849228
93,26.388502203084993,-50.53200644160816,23.571727703882996,-45.91870580746719
94,26.65516880617337,-50.56431416539948,23.838394306971374,-45.92070871394085
95,26.919251733210405,-50.6113492914167,24.105061100794618,-45.91194009585036
96,27.152585130122027,-50.66146616040703,24.383916720790715,-45.89339850793653
97,27.385918527033645,-50.72993550639434,24.683916720790716,-45.86953997241288
98,27.594167027749762,-50.80332036331498,24.983916720790717,-45.844631341602295
99,27.79416702774976,-50.88774191714436,25.283916720790717,-45.821118191721126
100,27.978823050788918,-50.97281565046168,25.583916720790718,-45.80226641811968
101,28.175859896761885,-51.06470063863567,25.872453600366885,-45.79292390531456
102,28.375859896761888,-51.15636502354711,26.139120394190126,-45.79292774907551
103,28.558503338610006,-51.239959155016834,26.421870276487788,-45.81264784624493
104,28.758503338610005,-51.326370294158764,26.693068670730515,-45.839412788294766
105,28.961087014661352,-51.403403723115616,26.9570202020165,-45.89672932609777
106,29.194420411572974,-51.480912346109314,27.190353598928123,-45.964111394323055
107,29.427753617749733,-51.54567960609184,27.404261563227227,-46.05548666752569
108,29.686171720121997,-51.607328159977705,27.59682369255173,-46.16658456695812
109,29.952838513945238,-51.64653216135899,27.763490486374973,-46.28898292601796
110,30.2282001582992,-51.667288692120714,27.90027923311727,-46.41038116433702
111,30.494866761387577,-51.67797850164408,28.045075559717862,-46.54739091267596
112,30.76153336447596,-51.66152085477053,28.179843205445913,-46.68078600940853
113,31.03312019794592,-51.640764324008806,28.313176602357533,-46.8070612422597
114,31.299786801034298,-51.591898387477045,28.475311605026423,-46.933847739191734
115,31.537497681122215,-51.535811079736014,28.644693279917192,-47.043402532225606
116,31.770831078033837,-51.46335475349446,28.824407959634804,-47.15461873831551
117,31.986902275749372,-51.38124832201176,29.010499995335703,-47.25219014834824
118,32.186902275749375,-51.29306319859721,29.217937866011198,-47.33759326402758
119,32.38690208501451,-51.207731753023666,29.44977237888686,-47.410887941156645
120,32.593551211444634,-51.12771753270796,29.67965023523294,-47.478805499704265
121,32.807246593272495,-51.04627844668053,29.912983632144563,-47.52491492040402
122,33.00724659327249,-50.97365463081618,30.14869687261759,-47.569968402459686
123,33.23414387198483,-50.89339639002746,30.382030269529213,-47.60197471522999
124,33.44938293753414,-50.82800887988901,30.61536347570597,-47.62085260178311
125,33.678338851269466,-50.761900223242584,30.839300267380167,-47.62513981924728
126,33.911672057446225,-50.71057263262534,31.059585587662554,-47.62104071068761
127,34.14400935158653,-50.66839619524741,31.292918793839306,-47.59667959830216
128,34.37734255776329,-50.63689298985276,31.5082901683773,-47.556716393511486
129,34.610676145409776,-50.62530080191277,31.70978905241326,-47.50618951903026
130,34.81640822181576,-50.62172089075875,31.943122449324882,-47.44440654531078
131,35.03604623689952,-50.64041477661925,32.16088392587443,-47.376097556936145
132,35.23916174967873,-50.66734225492753,32.39040284893849,-47.301193915982616
133,35.43341046520758,-50.72674974193207,32.62373624585011,-47.22021163539637
134,35.618171399658266,-50.79361858923842,32.857069642761736,-47.143944403692245
135,35.81817139965826,-50.87770997341887,33.099799454175916,-47.07741922334448
136,36.018171399658264,-50.96314241953907,33.366466247999156,-47.01699149871831
137,36.2364295108908,-51.04236895853653,33.633133041822404,-46.97326677827459
138,36.469763098537285,-51.11293159375877,33.91776147654955,-46.936996653014845
139,36.70309630471404,-51.16728509307475,34.21776147654955,-46.90575154807209
140,36.964030640661576,-51.21325851543181,34.51776147654955,-46.88137914781846
141,37.23069743448482,-51.23664642676998,34.82893297665957,-46.85861074571885
142,37.495396734358316,-51.2575925479858,35.12893297665957,-46.84221617783925
143,37.7678148126527,-51.25516429015058,35.42893297665957,-46.833034153247056
144,38.067814812652706,-51.249198396333895,35.72893297665957,-46.823719940565795
145,38.35423787781209,-51.23121566879987,36.02893297665957,-46.80519497604136
146,38.62090467163533,-51.21326338748618,36.29847522132722,-46.77884160598013
147,38.88757146545858,-51.20104887010623,36.531808427503975,-46.747375014672016
148,39.15423787781209,-51.191094916534,36.70928028041691,-46.69237812638195
149,39.41314968833291,-51.18181060105148,36.85644510294613,-46.61477052816922
150,39.64648327597939,-51.177060244122146,36.98977830912289,-46.52835036084449
151,39.87981648215615,-51.17272413471066,37.11737254386334,-46.45946417615211
152,40.145334875680206,-51.16639290318912,37.25070613150982,-46.39839703771999
153,40.41200166950345,-51.16093473482408,37.38156461620514,-46.35677437601085
154,40.67866846332669,-51.154582843374705,37.48156461620514,-46.32145524777506
155,40.95891181052082,-51.14714713688659,37.55070613150982,-46.292663382149215
156,41.258911810520814,-51.140613502998555,37.64783029919569,-46.24959640935235
157,41.55891181052082,-51.13498086732173,37.78116388684217,-46.206954868255615
158,41.83921946448795,-51.132411960595036,37.97035882775248,-46.18456646432288
159,42.11364086014389,-51.13489780720518,38.1594798607584,-46.18456646432288
160,42.413640860143886,-51.1431750693907,38.359479860758405,-46.18957915509051
161,42.71364086014388,-51.16051641142915,38.56961944318162,-46.168072851146704
162,43.01364086014389,-51.18612703172709,38.773823956419086,-46.137903026903174
163,43.28898624673788,-51.21486421171153,38.97629867790052,-46.07526056474124
164,43.55565304056112,-51.24871603356318,39.17680892801752,-46.004088672822576
165,43.82231983438436,-51.2874832148735,39.37433420653608,-45.93426408180996
166,44.088986246737875,-51.33010342608348,39.50766779418257,-45.88341543659313
167,44.34747572851856,-51.373453883282444,39.57963240776745,-45.812259259494624
168,44.600501662197914,-51.4164915408654,39.612965613944205,-45.73810407450859
169,44.86716845602116,-51.46243569975245,39.61761568342381,-45.6448999576873
170,45.13383486837468,-51.51168176647318,39.61761568342381,-45.54179948815364
171,45.38153155727683,-51.56085117585651,39.61761568342381,-45.451673013135874
172,45.614865144923314,-51.61309369332967,39.642385103274805,-45.38162449018665
173,45.85903073441058,-51.675080235077715,39.642385103274805,-45.33107002650536
174,46.09236394058734,-51.74136962944683,39.675208059334565,-45.28644168342841
175,46.30937333262078,-51.81334931185118,39.7418748531578,-45.24154249119222
176,46.50937333262078,-51.890146856507855,39.87520805933456,-45.19719971660108
177,46.697135408297264,-51.972230749330116,40.0699098581032,-45.17408369677972
178,46.89713540829727,-52.06629552469661,40.270379380474154,-45.15436408684595
179,47.07583158707733,-52.16184287515646,40.52944345545941,-45.130822643638794
180,47.24249838090057,-52.26130610474799,40.76278002392077,-45.12516615295777
181,47.4128206319567,-52.363206205455995,40.97011531857471,-45.09641082461954
182,47.57948704431021,-52.462775925071256,41.162450773892786,-45.02548949893595
183,47.75997606822896,-52.562819369592944,41.36245077389278,-44.942686778661866
184,47.93128347832956,-52.65551860134167,41.55157171449896,-44.845763531772995
185,48.11427408629612,-52.74491181098675,41.71823812685248,-44.74318510160784
186,48.31427408629612,-52.8316833604399,41.884904920675716,-44.62720495840944
187,48.51287828314965,-52.912267314297324,42.029841768158164,-44.50818764693197
188,48.71287828314964,-52.98507692932892,42.19603903961045,-44.386492666736515
189,48.93418210436958,-53.06114356973827,42.36270545196396,-44.285335410789585
190,49.1476851451966,-53.129109025158485,42.56270247114909,-44.18223291051179
191,49.36299941141507,-53.19478282080888,42.788700382671905,-44.10154439826236
192,49.59633299906155,-53.261645789246984,43.03405740661889,-44.04148872054655
193,49.82966620523831,-53.322738904574976,43.30072420044213,-43.987167793640864
194,50.05859843329101,-53.382478208163846,43.5782700536592,-43.94579158976833
195,50.29193163946776,-53.43835172954506,43.8782700536592,-43.90414756602711
196,50.52526522711425,-53.48940300857498,44.14505071864397,-43.876446023095006
197,50.780409472803555,-53.540394877230995,44.43344745880801,-43.84348779006667
198,51.04707588515707,-53.588341581877174,44.733447458808016,-43.802365822675284
199,51.31374267898032,-53.62834539253059,45.01108991308352,-43.76022415928055
200,51.6002396381533,-53.66568654100312,45.27775632543703,-43.7145790634453
201,51.89831891174923,-53.699579014273624,45.54442311926027,-43.66281186066575
202,52.164985324102744,-53.72550941226486,45.811089913083514,-43.606955267142
203,52.43165211792599,-53.75063825833256,46.05869446751824,-43.54995047700582
204,52.731412479772686,-53.78009429127549,46.292027673694996,-43.48968420025041
205,53.03141247977269,-53.80603089119804,46.52536126134148,-43.42577277285435
206,53.33141247977269,-53.82960001008273,46.78686588228387,-43.353106986111186
207,53.63141247977269,-53.854660852629195,47.02019908846063,-43.28812341370789
208,53.912879757117686,-53.88017307168167,47.25353229463739,-43.22674551712034
209,54.1795461694712,-53.907974767094935,47.50922342800837,-43.162909107427005
210,54.44621296329444,-53.94233264047612,47.77589022183161,-43.09880240137276
211,54.71480048352176,-53.980999703028466,48.042556634185125,-43.03952973501636
212,54.98526913418125,-54.02002875797554,48.309223428008366,-42.98656895791261
213,55.25193554653477,-54.057312475404544,48.5949520797504,-42.93898356640317
214,55.51860234035801,-54.09110991031251,48.894952079750404,-42.9028818803252
215,55.78526913418125,-54.123329100743035,49.1949520797504,-42.88540519036123
216,56.051935546534764,-54.15517230372998,49.49478053294016,-42.88540519036123
217,56.318602340358005,-54.18491311015155,49.79478053294016,-42.88860395658572
218,56.603801856836256,-54.21577585094566,50.09478053294016,-42.9152833958863
219,56.90318951723405,-54.250291537111195,50.374885212210856,-42.954898003821825
220,57.16985592958756,-54.2769345108516,50.641552006034104,-43.00924042386531
221,57.4365227234108,-54.31004632135525,50.908218799857345,-43.080239538798445
222,57.714092087412965,-54.348856669865995,51.1439249561601,-43.15319355027651
223,57.980758881236206,-54.39349719230861,51.377258162336865,-43.24174014798275
224,58.23365406832678,-54.44722713815402,51.59148709359346,-43.33152479625604
225,58.46698727450354,-54.51114716695967,51.79148709359346,-43.42188677219341
226,58.6804745341219,-54.5836205870804,51.99526312884378,-43.51858057407329
227,58.8804745341219,-54.67205336339481,52.195263128843784,-43.61417886382246
228,59.04811669791843,-54.7570727331964,52.39526312884378,-43.71404562973596
229,59.21043432604414,-54.85295476749816,52.58718160537887,-43.81035223984338
230,59.37710111986737,-54.95125580109087,52.787181605378876,-43.91209873516638
231,59.54376753222088,-55.046865053258536,52.97404528408752,-44.009090666413556
232,59.729063105205725,-55.140748101812484,53.171672333961524,-44.11247236416014
233,59.92517655767425,-55.22687211569142,53.369507281140116,-44.21538933179146
234,60.10561457676043,-55.303212383144526,53.55527834988352,-44.31200458080927
235,60.28175232015523,-55.36970963093315,53.75527834988352,-44.4152537392016
236,60.468265060536865,-55.42607723473966,53.938992161213676,-44.51039724811274
237,60.66826506053686,-55.460521829036665,54.13899216121367,-44.613394413742846
238,60.90062289674033,-55.490322015092815,54.336278785223136,-44.71104305270315
239,61.13891760821683,-55.499933752204015,54.530922041770864,-44.807138472698114
240,61.40558440204008,-55.50938562711285,54.73092204177086,-44.905390723393374
241,61.67225119586332,-55.51254343738549,54.922701807465764,-44.99975832288068
242,61.923354483135526,-55.5140869482798,55.12270180746576,-45.09731313336421
243,62.160574236843765,-55.517178239334406,55.319527562416226,-45.19129315960933
244,62.427241030667005,-55.525594441543056,55.51952756241623,-45.2866031916942
245,62.71777008109545,-55.533564139116024,55.719527562416225,-45.379163349437206
246,63.01777046256518,-55.540156533670235,55.92710067253281,-45.47275542097041
247,63.31777008109545,-55.55059592475989,56.12710067253281,-45.56145010964444
248,63.61777008109546,-55.56830227363257,56.329814048523346,-45.64881584878282
249,63.91777046256518,-55.59238876202575,56.54677691655563,-45.74068009980836
250,64.21777008109545,-55.617653392585034,56.74677691655563,-45.82203495268169
251,64.50308295520793,-55.63933539287973,56.968133472152076,-45.90874954855375
252,64.78531287411246,-55.65843934152018,57.18928561400874,-45.990916601725
253,65.0853132555822,-55.67612247869876,57.39462491187969,-46.06420830404639
254,65.38531287411247,-55.68871182854103,57.62795849952617,-46.143822451481135
255,65.68531287411247,-55.701519055464516,57.86129170570293,-46.21583320146262
256,65.98531287411247,-55.71503990635608,58.104781422242446,-46.28164589242548
257,66.28531287411246,-55.72791173453047,58.37144821606569,-46.343684657357215
258,66.58531287411247,-55.73888985802971,58.63811500988893,-46.39106771906086
259,66.88531287411247,-55.74740811453103,58.92115214185666,-46.429926090370344
260,67.18531287411247,-55.75649181302706,59.221152141856656,-46.45923477610917
261,67.5,-55.771446317083246,59.52115214185666,-46.47399301434203
262,67.81608780445565,-55.78987822659708,59.83333320617676,-46.47879885080435
263,68.11608780445565,-55.810689045512106,60.16666679382324,-46.47603902305083
264,68.41608780445566,-55.839069762419754,60.47415773348381,-46.463477865997774
265,68.71369486735685,-55.874461203401815,60.77415773348381,-46.4418344384643
266,68.98036127971037,-55.911579395744184,61.07415773348381,-46.41125663946151
267,69.24702845500333,-55.95253891754815,61.37415773348381,-46.37220508163339
268,69.51369486735685,-55.99186955135055,61.65384717455474,-46.330660397612654
269,69.7778549940619,-56.024725167123165,61.92051396837799,-46.28600555188308
270,70.01118858170838,-56.05307764665004,62.187180380731505,-46.23298440560774
271,70.24452216935487,-56.06691947632531,62.43322620204649,-46.17811382064834
272,70.49510077725274,-56.068881813913926,62.666559789692975,-46.1176144974143
273,70.73764082373859,-56.06483242492,62.891621823620525,-46.04708262284644
274,70.97097441138507,-56.04770050625897,63.11746409013672,-45.973064389761674
275,71.20670093613036,-56.01505917508352,63.350797677783206,-45.88625801012729
276,71.4549286049706,-55.97725587933847,63.555924493873405,-45.80442086902171
277,71.68826142967764,-55.92994734913352,63.75592411240368,-45.719974632140364
278,71.92159501732412,-55.87040520633104,63.97547817078826,-45.62677051531907
279,72.12491217727896,-55.81423684085253,64.17547817078825,-45.5390549183874
280,72.35824576492544,-55.74449245380813,64.37547855225799,-45.45180756593395
281,72.56953372313623,-55.67797944527198,64.59609914329651,-45.36014241382962
282,72.76953372313622,-55.61093620361512,64.80301329788702,-45.27602915316481
283,72.9887211819488,-55.53550247253602,65.01128447013623,-45.198044159944445
284,73.18872118194881,-55.46509904607605,65.24461805778272,-45.117468360582684
285,73.3887211819488,-55.40310689768931,65.47795088248975,-45.04920558712089
286,73.60715992546207,-55.34532941247589,65.73949086022279,-44.98276020202625
287,73.84049351310856,-55.2930737056216,66.00615803551575,-44.93189517110358
288,74.04328903638556,-55.254800556193615,66.27358094841375,-44.89933636908889
289,74.27581174972568,-55.23301263862294,66.57358094841376,-44.87313203268652
290,74.50914457443271,-55.224621947595736,66.85211842191966,-44.86125012890871
291,74.73715335346175,-55.224621947595736,67.11878559721262,-44.86511763436522
292,74.97048694110823,-55.24780909520765,67.41187106115238,-44.88129920075301
293,75.18311027696822,-55.28570696813246,67.70104864162782,-44.91248815820678
294,75.4164438646147,-55.337520032367,67.96771505398134,-44.953939527152336
295,75.62524613406681,-55.39479808895553,68.2343822292743,-45.00955858638196
296,75.82524613406682,-55.46584638981652,68.50104864162782,-45.07382638634882
297,76.0252461340668,-55.53715127956701,68.74422148743864,-45.1357366735019
298,76.24541701014604,-55.5938620949967,68.97755507508512,-45.1964561928294
299,76.43538656278326,-55.61565001256738,69.2108886627316,-45.25810647105586
300,76.60205373807624,-55.63226375738431,69.46568401393274,-45.32409829485984
301,76.78593818369086,-55.63226375738431,69.71933971717172,-45.38864345432502
302,76.94286296194548,-55.598723782761525,69.9526733048182,-45.44564284837435
303,77.09251945307466,-55.541740979416794,70.19682931198925,-45.50148004699692
304,77.21698302534837,-55.4517367238916,70.46349572434276,-45.55989852487507
305,77.33315840047817,-55.33749722193848,70.73016213669628,-45.61366030033088
306,77.42537683708568,-55.19062769718446,70.9878641984481,-45.66244013460416
307,77.49204324943919,-55.03949459458862,71.24469135263728,-45.71026887845771
308,77.56103583125358,-54.88644474412475,71.51135776499079,-45.7578955960196
309,77.63773269096987,-54.74749348497619,71.7780241773443,-45.80301220766795
310,77.73773269096986,-54.61383160243112,72.04469135263727,-45.84538082697854
311,77.82327282375843,-54.49849842677194,72.32436847410534,-45.88789073833544
312,77.93301445785733,-54.415915915766774,72.62310741941772,-45.9314574433036
313,78.06602296563027,-54.33866181115252,72.88977383177124,-45.968983137146246
314,78.1990525746418,-54.26104111413103,73.15644100706422,-46.00421486848394
315,78.33209192246892,-54.183052680293144,73.42310741941773,-46.037003722435585
316,78.4398734858614,-54.10919748855264,73.69873894531239,-46.06868245772375
317,78.53226713947956,-54.03538143293306,73.99873894531238,-46.10052934048392
318,78.59995806865713,-53.95665561811372,74.29873894531238,-46.12889066941627
319,78.66019155558931,-53.862731053287675,74.59873894531238,-46.15363008820814
320,78.68767730478329,-53.74919927540375,74.89873894531237,-46.173945962384224
321,78.70702326606612,-53.6104549211557,75.19873894531239,-46.189659113899125
322,78.7024117028308,-53.43776170584251,75.5,-46.20114064525158
323,78.64539586277024,-53.260472040277705,75.83333358764648,-46.21253270943669
324,78.5847261031578,-53.10079224596618,76.16666641235352,-46.22183154375367
325,78.49337552310229,-52.94142132453309,76.5,-46.231065772582724
326,78.39337552310229,-52.79680807907395,76.83333358764648,-46.24141904803224
327,78.30002409281053,-52.656110981295626,77.16666641235352,-46.253099139447905
328,78.19247377906096,-52.514760044405975,77.4887675016394,-46.26521357449339
329,78.0989067044823,-52.382379897146414,77.7887675016394,-46.277209858503056
330,78.0202588805671,-52.26038053801555,78.08876750163941,-46.29174355547663
331,77.95885801599476,-52.14940822631356,78.3887675016394,-46.309518083910476
332,77.9279863977582,-52.04703815490243,78.6887675016394,-46.330510384108415
333,77.92798639775822,-51.96234825657016,78.9887675016394,-46.35496981379842
334,77.96449580079245,-51.872848725658585,79.2887675016394,-46.38203823147394
335,78.06449580079246,-51.79796457745266,79.58876750163941,-46.4090879116133
336,78.23116297608541,-51.71768328927631,79.8887675016394,-46.43348190815535
337,78.41219814478748,-51.635222885833926,80.1887675016394,-46.455945124740694
338,78.62676496054237,-51.56927923854492,80.48343709443637,-46.478906931991666
339,78.86009854818886,-51.50888412758091,80.78343709443638,-46.50339820258408
340,79.1112606229101,-51.45513423720108,81.08343709443639,-46.53422254634758
341,79.37792703526361,-51.41065696688181,81.3799815716622,-46.573519220788995
342,79.64674380438197,-51.38183199749337,81.6466479840157,-46.61115109597468
343,79.94257162278949,-51.36174826793342,81.91331439636922,-46.65744533265812
344,80.20923879808245,-51.34986874162962,82.17187629938923,-46.709166039711484
345,80.47590521043597,-51.35469520133472,82.40520988703572,-46.76069530345008
346,80.74161459263489,-51.37268702265796,82.63854271174276,-46.82098370010515
347,80.99487078825294,-51.39366227535824,82.87187629938924,-46.889265349660164
348,81.2615379635459,-51.421966060870815,83.0947439119627,-46.95757055595899
349,81.52820437589942,-51.45846974278281,83.32807749960918,-47.031983082969916
350,81.79487078825294,-51.50313033761125,83.56141032431621,-47.10973704953204
351,82.0615379635459,-51.555552242002605,83.76967586667408,-47.177751957368955
352,82.2989979561697,-51.60503951913031,84.00300945432056,-47.254224579301976
353,82.53650296246921,-51.65573698677571,84.23634304196705,-47.33055605338487
354,82.80316937482273,-51.71577354451082,84.44627798744133,-47.39828104422959
355,83.03781307270705,-51.76430348806291,84.67961081214835,-47.47702710735261
356,83.27210369050813,-51.825814652176135,84.89844021145595,-47.55522946672347
357,83.50570980127964,-51.88729980291824,85.09844021145595,-47.631579959188166
358,83.73132575799903,-51.9657935465306,85.32546909209259,-47.720462545843745
359,83.93132575799905,-52.046636494876964,85.52760917968934,-47.80181919417758
360,84.13132575799905,-52.13521463904274,85.72760917968932,-47.88267921337047
361,84.30747908229466,-52.21804997963649,85.95228200341505,-47.97201370128551
362,84.50335267731734,-52.304076472616806,86.15228200341505,-48.05300964245287
363,84.70335267731733,-52.389115839131954,86.35228200341506,-48.13325434499738
364,84.89121669415951,-52.47093685423723,86.57748480622536,-48.22220316701886
365,85.08990658392167,-52.55681424084783,86.77748480622536,-48.29987282218569
366,85.28990658392168,-52.63784714227272,86.99198899456424,-48.38065724237935
367,85.48984061984216,-52.71880493646218,87.2152771418035,-48.46228909726348
368,85.68998434529718,-52.7993888903196,87.4152771418035,-48.533151180736965
369,85.88998434529718,-52.87977429959564,87.64646987891379,-48.612750287835645
370,86.0810545835167,-52.962204091117975,87.87980346656028,-48.68780850801599
371,86.27156767157462,-53.04718089566347,88.09100778705593,-48.75379857454431
372,86.4715676715746,-53.139536959522104,88.32434137470241,-48.82261426517918
373,86.6500508152511,-53.22695762658226,88.55767419940943,-48.885919282666585
374,86.82885321076245,-53.3143934970564,88.79730813575134,-48.94481455518228
375,87.01755871496971,-53.40941477682763,89.0639753110443,-49.00445981820708
376,87.18422512732323,-53.49573237379504,89.33064172339782,-49.055929726962646
377,87.37155935759611,-53.594834394058715,89.57414961310216,-49.09963471353491
378,87.54579967542169,-53.68207647384942,89.84081602545568,-49.143700697694186
379,87.72992406390175,-53.77575860855421,90.10748320074865,-49.17658509012805
380,87.90552023803573,-53.86299628267776,90.35244673692206,-49.199656266643466
381,88.09302984816995,-53.95640731077386,90.61175957311701,-49.216614786107954
382,88.25969626052347,-54.04398402267147,90.87842598547053,-49.217182663907565
383,88.44788029213994,-54.13902536430315,91.12146982707188,-49.20722261056294
384,88.64788029213994,-54.226838309102185,91.35480341471836,-49.17938994316829
385,88.85917478793267,-54.286788723347875,91.57074903238816,-49.13947700006994
386,89.06071267575746,-54.33868496489511,91.77074903238817,-49.08512336965517
